127.0.0.1 - - [12/Jun/2022:17:20:01 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:17 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/common.css HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/header.css HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/room-info.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/footer.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/article.css HTTP/1.1" 200 3942
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/floating.css HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/css/swiper-bundle.min.css HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/images/mainImage/4.jpg HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/images/logo.png HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/images/userProfile/gildong@gmail.com.jpg HTTP/1.1" 200 9578
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/js/jquery.scrollTo.min.js HTTP/1.1" 200 2438
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:27:19 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:04 +0900] "GET /test/ HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:04 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:04 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:04 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:04 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:05 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:06 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 13060
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:06 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:14 +0900] "GET /test/ HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:14 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:14 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:14 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:14 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:15 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:17 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 13060
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:17 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 13060
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/common.css HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/header.css HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/article.css HTTP/1.1" 200 3942
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/footer.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/room-info.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/floating.css HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/css/swiper-bundle.min.css HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/images/mainImage/4.jpg HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/images/logo.png HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/images/userProfile/gildong@gmail.com.jpg HTTP/1.1" 200 16623
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:18 +0900] "GET /test/js/jquery.scrollTo.min.js HTTP/1.1" 200 2438
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:28:19 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:29:08 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:29:08 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:29:08 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:29:08 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:57 +0900] "GET /test/ HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:57 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:57 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:57 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:57 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:58 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:59 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:59 +0900] "GET /test/loginAction.jsp?ID=gildong%40gmail.com&PASSWORD=1111 HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:59 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11766
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:32:59 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:00 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:00 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:02 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:02 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:02 +0900] "GET /test/images/userProfile/gildong@gmail.com.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:05 +0900] "GET /test/myInfo.jsp HTTP/1.1" 200 7651
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:05 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:11 +0900] "POST /test/myInfoReviseAction.jsp HTTP/1.1" 200 259
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:12 +0900] "GET /test/myInfo.jsp HTTP/1.1" 200 7651
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:12 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:15 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11766
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:15 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:15 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:15 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:19 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:20 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:21 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:21 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/common.css HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/header.css HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/article.css HTTP/1.1" 200 3942
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/room-info.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/footer.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/floating.css HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/css/swiper-bundle.min.css HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/images/logo.png HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/images/userProfile/gildong@gmail.com.jpg HTTP/1.1" 200 16623
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/images/mainImage/4.jpg HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/js/jquery.scrollTo.min.js HTTP/1.1" 200 2438
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:23 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/header.css HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/common.css HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/article.css HTTP/1.1" 200 3942
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/room-info.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/footer.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/floating.css HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/css/swiper-bundle.min.css HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/images/mainImage/4.jpg HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/images/logo.png HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/images/userProfile/gildong@gmail.com.jpg HTTP/1.1" 200 16623
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/js/jquery.scrollTo.min.js HTTP/1.1" 200 2438
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:26 +0900] "GET /test/images/favicon.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:56 +0900] "GET /test/searchmain.jsp HTTP/1.1" 200 11766
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:56 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:56 +0900] "GET /test/images/mainImage/1.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:56 +0900] "GET /test/images/mainImage/5.jpg HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:57 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:33:57 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/postDetail.jsp?postID=4 HTTP/1.1" 200 17464
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/promotion.css HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/common.css HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/header.css HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/room-info.css HTTP/1.1" 200 3988
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/footer.css HTTP/1.1" 200 282
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/article.css HTTP/1.1" 200 3942
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/floating.css HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/css/swiper-bundle.min.css HTTP/1.1" 200 15914
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/images/mainImage/4.jpg HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/images/logo.png HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/images/userProfile/gildong@gmail.com.jpg HTTP/1.1" 200 272755
0:0:0:0:0:0:0:1 - - [12/Jun/2022:17:34:00 +0900] "GET /test/js/jquery.scrollTo.min.js HTTP/1.1" 200 2438
